,temp,humidity,pressure,description,dt,wind_speed,wind_deg,city,day,dist
0,25.260000000000048,49,1023,Sky is Clear,1435390801,1.54,225,Bologna,2015-06-27 09:40:01,71
1,26.52000000000004,57,1016,Sky is Clear,1435394204,0.51,256,Bologna,2015-06-27 10:36:44,71
2,28.49000000000001,53,1016,Sky is Clear,1435398653,0.51,325,Bologna,2015-06-27 11:50:53,71
3,30.0,42,1022,light rain,1435402084,1.54,22,Bologna,2015-06-27 12:48:04,71
4,29.860000000000014,44,1015,light rain,1435405722,2.06,28,Bologna,2015-06-27 13:48:42,71
5,30.57000000000005,42,1014,light rain,1435409381,2.06,291,Bologna,2015-06-27 14:49:41,71
6,30.960000000000036,40,1013,light rain,1435416585,1.03,282,Bologna,2015-06-27 16:49:45,71
7,30.400000000000034,46,1013,light rain,1435420195,2.06,188,Bologna,2015-06-27 17:49:55,71
8,28.32000000000005,49,1012,light rain,1435423928,3.6,197,Bologna,2015-06-27 18:52:08,71
9,27.210000000000036,51,1012,light rain,1435427557,3.6,205,Bologna,2015-06-27 19:52:37,71
10,21.480000000000018,89,1016,heavy intensity rain,1435438071,4.11,102,Bologna,2015-06-27 22:47:51,71
11,19.640000000000043,83,1016,light rain,1435441858,1.03,75,Bologna,2015-06-27 23:50:58,71
12,20.129999999999995,86,1016,Sky is Clear,1435445496,1.03,71,Bologna,2015-06-28 00:51:36,71
13,19.560000000000002,89,1015,Sky is Clear,1435452847,0.51,4,Bologna,2015-06-28 02:54:07,71
14,19.140000000000043,88,1015,Sky is Clear,1435456185,1.54,216,Bologna,2015-06-28 03:49:45,71
15,18.730000000000018,89,1016,Sky is Clear,1435459690,1.69,248.003,Bologna,2015-06-28 04:48:10,71
16,18.439999999999998,91,1016,Sky is Clear,1435463462,1.03,207,Bologna,2015-06-28 05:51:02,71
17,19.02000000000004,92,1016,Sky is Clear,1435466850,1.56,5.5005500000000005,Bologna,2015-06-28 06:47:30,71
18,21.260000000000048,84,1016,Sky is Clear,1435470542,1.54,211,Bologna,2015-06-28 07:49:02,71
19,22.650000000000034,80,1016,Sky is Clear,1435474159,1.56,5.5005500000000005,Bologna,2015-06-28 08:49:19,71
