,temp,humidity,pressure,description,dt,wind_speed,wind_deg,city,day,dist
0,23.129999999999995,74,1013,very heavy rain,1435387607,1.54,135,Ferrara,2015-06-27 08:46:47,47
1,25.02000000000004,66,1013,very heavy rain,1435390790,0.51,45,Ferrara,2015-06-27 09:39:50,47
2,26.79000000000002,58,1013,very heavy rain,1435394201,5.14,158,Ferrara,2015-06-27 10:36:41,47
3,28.430000000000007,48,1012,very heavy rain,1435398622,1.29,14.5002,Ferrara,2015-06-27 11:50:22,47
4,29.439999999999998,43,1012,very heavy rain,1435402050,1.54,203,Ferrara,2015-06-27 12:47:30,47
5,29.439999999999998,39,1011,very heavy rain,1435405690,0.51,203,Ferrara,2015-06-27 13:48:10,47
6,29.870000000000005,40,1011,very heavy rain,1435409354,1.03,45,Ferrara,2015-06-27 14:49:14,47
7,30.33000000000004,42,1009,very heavy rain,1435416559,1.54,135,Ferrara,2015-06-27 16:49:19,47
8,29.670000000000016,47,1009,very heavy rain,1435420160,2.06,90,Ferrara,2015-06-27 17:49:20,47
9,27.78000000000003,50,1009,very heavy rain,1435423882,1.03,113,Ferrara,2015-06-27 18:51:22,47
10,26.670000000000016,54,1010,very heavy rain,1435427527,3.08,203,Ferrara,2015-06-27 19:52:07,47
11,21.730000000000018,75,1012,very heavy rain,1435438045,1.03,23,Ferrara,2015-06-27 22:47:25,47
12,20.28000000000003,76,1013,very heavy rain,1435441821,1.28,126.515,Ferrara,2015-06-27 23:50:21,47
13,20.57000000000005,78,1013,very heavy rain,1435445468,1.03,23,Ferrara,2015-06-28 00:51:08,47
14,19.910000000000025,81,1012,very heavy rain,1435452810,1.03,23,Ferrara,2015-06-28 02:53:30,47
15,19.689999999999998,81,1012,very heavy rain,1435456155,1.03,23,Ferrara,2015-06-28 03:49:15,47
16,19.140000000000043,83,1012,very heavy rain,1435459664,1.69,248.003,Ferrara,2015-06-28 04:47:44,47
17,18.810000000000002,84,1012,very heavy rain,1435463430,1.69,248.003,Ferrara,2015-06-28 05:50:30,47
18,20.010000000000048,82,1012,very heavy rain,1435466829,1.56,5.5005500000000005,Ferrara,2015-06-28 06:47:09,47
19,21.670000000000016,76,1012,very heavy rain,1435470506,1.56,5.5005500000000005,Ferrara,2015-06-28 07:48:26,47
