,temp,humidity,pressure,description,dt,wind_speed,wind_deg,city,day,dist
0,23.340000000000032,82,1017,very heavy rain,1435387623,1.9100000000000001,175.511,Cesena,2015-06-27 08:47:03,14
1,24.950000000000045,69,1018,very heavy rain,1435390801,2.01,159.5,Cesena,2015-06-27 09:40:01,14
2,25.670000000000016,73,1017,very heavy rain,1435394204,2.1,100,Cesena,2015-06-27 10:36:44,14
3,26.170000000000016,69,1017,very heavy rain,1435398652,3.1,120,Cesena,2015-06-27 11:50:52,14
4,27.07000000000005,61,1016,very heavy rain,1435402083,3.1,110,Cesena,2015-06-27 12:48:03,14
5,27.410000000000025,69,1016,very heavy rain,1435405721,3.6,110,Cesena,2015-06-27 13:48:41,14
6,27.379999999999995,65,1015,very heavy rain,1435409381,5.7,110,Cesena,2015-06-27 14:49:41,14
7,26.590000000000032,65,1014,very heavy rain,1435416585,5.1,110,Cesena,2015-06-27 16:49:45,14
8,27.160000000000025,65,1014,very heavy rain,1435420195,6.2,120,Cesena,2015-06-27 17:49:55,14
9,27.100000000000023,65,1014,very heavy rain,1435423927,6.7,120,Cesena,2015-06-27 18:52:07,14
10,26.010000000000048,73,1013,very heavy rain,1435427556,6.2,120,Cesena,2015-06-27 19:52:36,14
11,23.370000000000005,94,1015,very heavy rain,1435438070,2.6,90,Cesena,2015-06-27 22:47:50,14
12,22.480000000000018,83,1016,very heavy rain,1435441857,5.7,90,Cesena,2015-06-27 23:50:57,14
13,21.939999999999998,83,1016,very heavy rain,1435445495,2.1,210,Cesena,2015-06-28 00:51:35,14
14,20.260000000000048,94,1016,very heavy rain,1435452847,2.01,107.004,Cesena,2015-06-28 02:54:07,14
15,19.650000000000034,93,1016,very heavy rain,1435456185,2.1,330,Cesena,2015-06-28 03:49:45,14
16,19.29000000000002,93,1016,very heavy rain,1435459689,1.5,320,Cesena,2015-06-28 04:48:09,14
17,18.410000000000025,93,1016,very heavy rain,1435463462,0.5,300,Cesena,2015-06-28 05:51:02,14
18,19.480000000000018,88,1016,very heavy rain,1435466850,0.5,270,Cesena,2015-06-28 06:47:30,14
19,22.0,88,1016,very heavy rain,1435470541,2.1,260,Cesena,2015-06-28 07:49:01,14
