,temp,humidity,pressure,description,dt,wind_speed,wind_deg,city,day,dist
0,24.689999999999998,60,1017,Sky is Clear,1435390925,2.6,140,Milano,2015-06-27 09:42:05,250
1,25.340000000000032,57,1017,Sky is Clear,1435394243,2.1,160,Milano,2015-06-27 10:37:23,250
2,27.700000000000045,51,1017,Sky is Clear,1435399015,1.5,210,Milano,2015-06-27 11:56:55,250
3,28.360000000000014,42,1017,Sky is Clear,1435402416,2.1,220,Milano,2015-06-27 12:53:36,250
4,29.450000000000045,42,1016,few clouds,1435406054,2.6,210,Milano,2015-06-27 13:54:14,250
5,30.27000000000004,39,1015,few clouds,1435409700,2.1,230,Milano,2015-06-27 14:55:00,250
6,30.510000000000048,42,1014,Sky is Clear,1435416893,2.6,250,Milano,2015-06-27 16:54:53,250
7,30.600000000000023,40,1014,Sky is Clear,1435420537,3.1,220,Milano,2015-06-27 17:55:37,250
8,30.180000000000007,35,1013,Sky is Clear,1435424291,2.6,270,Milano,2015-06-27 18:58:11,250
9,28.950000000000045,35,1013,heavy intensity rain,1435427929,1.5,310,Milano,2015-06-27 19:58:49,250
10,23.879999999999995,60,1015,Sky is Clear,1435438353,2.1,200,Milano,2015-06-27 22:52:33,250
11,22.99000000000001,57,1015,Sky is Clear,1435442236,2.1,210,Milano,2015-06-27 23:57:16,250
12,21.950000000000045,56,1016,few clouds,1435445858,4.6,120,Milano,2015-06-28 00:57:38,250
13,20.27000000000004,68,1017,Sky is Clear,1435453226,2.6,90,Milano,2015-06-28 03:00:26,250
14,19.620000000000005,72,1017,Sky is Clear,1435456482,2.6,50,Milano,2015-06-28 03:54:42,250
15,18.680000000000007,72,1017,Sky is Clear,1435460036,2.6,40,Milano,2015-06-28 04:53:56,250
16,18.28000000000003,72,1017,Sky is Clear,1435463874,2.6,40,Milano,2015-06-28 05:57:54,250
17,18.860000000000014,77,1017,Sky is Clear,1435467177,0.5,0,Milano,2015-06-28 06:52:57,250
